file,ark,rotation,rad,dx,dy,x,y,cx,cy,unrotated,rotated
UCD_Lehmann_2159,d7m59t-013,0.04,0.000698131700797732,-2,3,6004,-4006,3002,-2003,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7m59t/media/images/d7m59t-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7m59t/media/images/d7m59t-013/svc:iiif/full/full/0.04/default.jpg
UCD_Lehmann_2158,d7m59t-012,0.39,0.00680678408277788,-14,21,6028,-4042,3014,-2021,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7m59t/media/images/d7m59t-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7m59t/media/images/d7m59t-012/svc:iiif/full/full/0.39/default.jpg
UCD_Lehmann_2156,d7m59t-010,0.17,0.00296705972839036,-6,9,6012,-4018,3006,-2009,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7m59t/media/images/d7m59t-010/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7m59t/media/images/d7m59t-010/svc:iiif/full/full/0.17/default.jpg
UCD_Lehmann_2160,d7m59t-014,0.23,0.00401425727958696,-9,13,6018,-4026,3009,-2013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7m59t/media/images/d7m59t-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7m59t/media/images/d7m59t-014/svc:iiif/full/full/0.23/default.jpg
UCD_Lehmann_2157,d7m59t-011,359.7,6.2779493194236,-11,16,6022,-4032,3011,-2016,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7m59t/media/images/d7m59t-011/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7m59t/media/images/d7m59t-011/svc:iiif/full/full/359.7/default.jpg
UCD_Lehmann_1883,d7001g-001,359.3,6.27096800241563,-37,25,4074,-6050,2037,-3025,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7001g/media/images/d7001g-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7001g/media/images/d7001g-001/svc:iiif/full/full/359.3/default.jpg
UCD_Lehmann_1107,d7bc7n-022,359.63,6.27672758894721,-20,13,4040,-6026,2020,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-022/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-022/svc:iiif/full/full/359.63/default.jpg
UCD_Lehmann_1093,d7bc7n-008,359.74,6.2786474511244,-14,10,4028,-6020,2014,-3010,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-008/svc:iiif/full/full/359.74/default.jpg
UCD_Lehmann_1109,d7bc7n-024,0.4,0.00698131700797732,-21,14,4042,-6028,2021,-3014,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-024/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-024/svc:iiif/full/full/0.4/default.jpg
UCD_Lehmann_1100,d7bc7n-015,359.83,6.2802182474512,-9,6,4018,-6012,2009,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-015/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-015/svc:iiif/full/full/359.83/default.jpg
UCD_Lehmann_1108,d7bc7n-023,359.94,6.28213810962839,-4,3,4008,-6006,2004,-3003,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-023/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-023/svc:iiif/full/full/359.94/default.jpg
UCD_Lehmann_1115,d7bc7n-030,0.15,0.00261799387799149,-8,6,4016,-6012,2008,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-030/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-030/svc:iiif/full/full/0.15/default.jpg
UCD_Lehmann_1097,d7bc7n-012,359.92,6.28178904377799,-5,3,4010,-6006,2005,-3003,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-012/svc:iiif/full/full/359.92/default.jpg
UCD_Lehmann_1118,d7bc7n-033,359.72,6.278298385274,-15,10,4030,-6020,2015,-3010,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-033/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-033/svc:iiif/full/full/359.72/default.jpg
UCD_Lehmann_1095,d7bc7n-010,359.7,6.2779493194236,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-010/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-010/svc:iiif/full/full/359.7/default.jpg
UCD_Lehmann_1096,d7bc7n-011,0.4,0.00698131700797732,-21,14,4042,-6028,2021,-3014,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-011/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-011/svc:iiif/full/full/0.4/default.jpg
UCD_Lehmann_1101,d7bc7n-016,359.73,6.2784729181992,-15,10,4030,-6020,2015,-3010,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-016/svc:iiif/full/full/359.73/default.jpg
UCD_Lehmann_1086,d7bc7n-001,359.86,6.28074184622679,-8,5,4016,-6010,2008,-3005,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7bc7n/media/images/d7bc7n-001/svc:iiif/full/full/359.86/default.jpg
UCD_Lehmann_2042,d7xg6k-003,0.57,0.00994837673636768,-30,20,4060,-6040,2030,-3020,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xg6k/media/images/d7xg6k-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xg6k/media/images/d7xg6k-003/svc:iiif/full/full/0.57/default.jpg
UCD_Lehmann_2041,d7xg6k-002,359.73,6.2784729181992,-15,10,4030,-6020,2015,-3010,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xg6k/media/images/d7xg6k-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xg6k/media/images/d7xg6k-002/svc:iiif/full/full/359.73/default.jpg
UCD_Lehmann_2040,d7xg6k-001,359.83,6.2802182474512,-9,6,4018,-6012,2009,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xg6k/media/images/d7xg6k-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xg6k/media/images/d7xg6k-001/svc:iiif/full/full/359.83/default.jpg
UCD_Lehmann_0820,d7vc79-004,1.11,0.0193731546971371,-58,39,4116,-6078,2058,-3039,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-004/svc:iiif/full/full/1.11/default.jpg
UCD_Lehmann_0842,d7vc79-026,0.3,0.00523598775598299,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-026/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-026/svc:iiif/full/full/0.3/default.jpg
UCD_Lehmann_0825,d7vc79-009,359.93,6.28196357670319,-4,3,4008,-6006,2004,-3003,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-009/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-009/svc:iiif/full/full/359.93/default.jpg
UCD_Lehmann_0843,d7vc79-027,359.81,6.2798691816008,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-027/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-027/svc:iiif/full/full/359.81/default.jpg
UCD_Lehmann_0839,d7vc79-023,0.3,0.00523598775598299,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-023/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-023/svc:iiif/full/full/0.3/default.jpg
UCD_Lehmann_0841,d7vc79-025,0.32,0.00558505360638185,-17,12,4034,-6024,2017,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-025/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-025/svc:iiif/full/full/0.32/default.jpg
UCD_Lehmann_0833,d7vc79-017,0.13,0.00226892802759263,-7,5,4014,-6010,2007,-3005,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-017/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-017/svc:iiif/full/full/0.13/default.jpg
UCD_Lehmann_0822,d7vc79-006,0.91,0.0158824961931484,-48,32,4096,-6064,2048,-3032,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-006/svc:iiif/full/full/0.91/default.jpg
UCD_Lehmann_0846,d7vc79-030,0.43,0.00750491578357562,-23,15,4046,-6030,2023,-3015,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-030/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-030/svc:iiif/full/full/0.43/default.jpg
UCD_Lehmann_0835,d7vc79-019,359.98,6.28283624132919,-2,1,4004,-6002,2002,-3001,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-019/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-019/svc:iiif/full/full/359.98/default.jpg
UCD_Lehmann_0840,d7vc79-024,0.42,0.00733038285837618,-22,15,4044,-6030,2022,-3015,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-024/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-024/svc:iiif/full/full/0.42/default.jpg
UCD_Lehmann_0838,d7vc79-022,0.47,0.00820304748437335,-25,17,4050,-6034,2025,-3017,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-022/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-022/svc:iiif/full/full/0.47/default.jpg
UCD_Lehmann_0844,d7vc79-028,0.48,0.00837758040957278,-26,17,4052,-6034,2026,-3017,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-028/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-028/svc:iiif/full/full/0.48/default.jpg
UCD_Lehmann_0836,d7vc79-020,0.81,0.0141371669411541,-43,28,4086,-6056,2043,-3028,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-020/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-020/svc:iiif/full/full/0.81/default.jpg
UCD_Lehmann_0848,d7vc79-032,0.35,0.00610865238198015,-19,13,4038,-6026,2019,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-032/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-032/svc:iiif/full/full/0.35/default.jpg
UCD_Lehmann_0824,d7vc79-008,0.69,0.0120427718387609,-36,24,4072,-6048,2036,-3024,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-008/svc:iiif/full/full/0.69/default.jpg
UCD_Lehmann_0823,d7vc79-007,0.13,0.00226892802759263,-7,5,4014,-6010,2007,-3005,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-007/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-007/svc:iiif/full/full/0.13/default.jpg
UCD_Lehmann_0858,d7vc79-042,359.87,6.28091637915199,-7,5,4014,-6010,2007,-3005,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-042/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-042/svc:iiif/full/full/359.87/default.jpg
UCD_Lehmann_0834,d7vc79-018,0.67,0.011693705988362,-35,24,4070,-6048,2035,-3024,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-018/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-018/svc:iiif/full/full/0.67/default.jpg
UCD_Lehmann_0821,d7vc79-005,0.19,0.00331612557878923,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-005/svc:iiif/full/full/0.19/default.jpg
UCD_Lehmann_0837,d7vc79-021,0.09,0.0015707963267949,-5,4,4010,-6008,2005,-3004,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-021/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-021/svc:iiif/full/full/0.09/default.jpg
UCD_Lehmann_0832,d7vc79-016,0.67,0.011693705988362,-35,24,4070,-6048,2035,-3024,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-016/svc:iiif/full/full/0.67/default.jpg
UCD_Lehmann_0819,d7vc79-003,359.7,6.2779493194236,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7vc79/media/images/d7vc79-003/svc:iiif/full/full/359.7/default.jpg
UCD_Lehmann_0958,d7kw23-028,0.92,0.0160570291183478,-48,32,4096,-6064,2048,-3032,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7kw23/media/images/d7kw23-028/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7kw23/media/images/d7kw23-028/svc:iiif/full/full/0.92/default.jpg
UCD_Lehmann_3417,d7x30h-016,0.08,0.00139626340159546,-5,3,4010,-6006,2005,-3003,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-016/svc:iiif/full/full/0.08/default.jpg
UCD_Lehmann_3414,d7x30h-013,359.94,6.28213810962839,-4,3,4008,-6006,2004,-3003,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-013/svc:iiif/full/full/359.94/default.jpg
UCD_Lehmann_3413,d7x30h-012,359.84,6.2803927803764,-9,6,4018,-6012,2009,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-012/svc:iiif/full/full/359.84/default.jpg
UCD_Lehmann_3420,d7x30h-019,359.99,6.28301077425439,-1,1,4002,-6002,2001,-3001,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-019/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-019/svc:iiif/full/full/359.99/default.jpg
UCD_Lehmann_3408,d7x30h-007,359.8,6.2796946486756,-11,7,4022,-6014,2011,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-007/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-007/svc:iiif/full/full/359.8/default.jpg
UCD_Lehmann_3403,d7x30h-002,359.71,6.2781238523488,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-002/svc:iiif/full/full/359.71/default.jpg
UCD_Lehmann_3406,d7x30h-005,0.35,0.00610865238198015,-19,13,4038,-6026,2019,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-005/svc:iiif/full/full/0.35/default.jpg
UCD_Lehmann_3404,d7x30h-003,0.57,0.00994837673636768,-30,20,4060,-6040,2030,-3020,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-003/svc:iiif/full/full/0.57/default.jpg
UCD_Lehmann_3415,d7x30h-014,0.2,0.00349065850398866,-11,7,4022,-6014,2011,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-014/svc:iiif/full/full/0.2/default.jpg
UCD_Lehmann_3405,d7x30h-004,359.79,6.2795201157504,-11,8,4022,-6016,2011,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7x30h/media/images/d7x30h-004/svc:iiif/full/full/359.79/default.jpg
